Country,Year,Label,Indicator,Value,Region
Oman,1851,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1852,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1853,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1854,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1855,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1856,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1857,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1858,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1859,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1860,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1861,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1862,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1863,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1864,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1865,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1866,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1867,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1868,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1869,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1870,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1871,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1872,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1873,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1874,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1875,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1876,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1877,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1878,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1879,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1880,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1881,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1882,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1883,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1884,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1885,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1886,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1887,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1888,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1889,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1890,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1891,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1892,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1893,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1894,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1895,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1896,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1897,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1898,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1899,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1900,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1901,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1902,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1903,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1904,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1905,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1906,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1907,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1908,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1909,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1910,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1911,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1912,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1913,GDP Growth/Capita (%),GDP,0.582,Rest of World
Oman,1914,GDP Growth/Capita (%),GDP,0.271,Rest of World
Oman,1915,GDP Growth/Capita (%),GDP,0.271,Rest of World
Oman,1916,GDP Growth/Capita (%),GDP,0.271,Rest of World
Oman,1917,GDP Growth/Capita (%),GDP,0.271,Rest of World
Oman,1918,GDP Growth/Capita (%),GDP,0.271,Rest of World
Oman,1919,GDP Growth/Capita (%),GDP,0.271,Rest of World
Oman,1920,GDP Growth/Capita (%),GDP,0.271,Rest of World
Oman,1921,GDP Growth/Capita (%),GDP,0.271,Rest of World
Oman,1922,GDP Growth/Capita (%),GDP,0.271,Rest of World
Oman,1923,GDP Growth/Capita (%),GDP,0.271,Rest of World
Oman,1924,GDP Growth/Capita (%),GDP,0.271,Rest of World
Oman,1925,GDP Growth/Capita (%),GDP,0.271,Rest of World
Oman,1926,GDP Growth/Capita (%),GDP,0.271,Rest of World
Oman,1927,GDP Growth/Capita (%),GDP,0.271,Rest of World
Oman,1928,GDP Growth/Capita (%),GDP,0.271,Rest of World
Oman,1929,GDP Growth/Capita (%),GDP,0.271,Rest of World
Oman,1930,GDP Growth/Capita (%),GDP,0.271,Rest of World
Oman,1931,GDP Growth/Capita (%),GDP,0.271,Rest of World
Oman,1932,GDP Growth/Capita (%),GDP,0.271,Rest of World
Oman,1933,GDP Growth/Capita (%),GDP,0.271,Rest of World
Oman,1934,GDP Growth/Capita (%),GDP,0.271,Rest of World
Oman,1935,GDP Growth/Capita (%),GDP,0.271,Rest of World
Oman,1936,GDP Growth/Capita (%),GDP,0.271,Rest of World
Oman,1937,GDP Growth/Capita (%),GDP,0.271,Rest of World
Oman,1938,GDP Growth/Capita (%),GDP,0.271,Rest of World
Oman,1939,GDP Growth/Capita (%),GDP,0.271,Rest of World
Oman,1940,GDP Growth/Capita (%),GDP,0.271,Rest of World
Oman,1941,GDP Growth/Capita (%),GDP,0.271,Rest of World
Oman,1942,GDP Growth/Capita (%),GDP,0.271,Rest of World
Oman,1943,GDP Growth/Capita (%),GDP,0.271,Rest of World
Oman,1944,GDP Growth/Capita (%),GDP,0.271,Rest of World
Oman,1945,GDP Growth/Capita (%),GDP,0.271,Rest of World
Oman,1946,GDP Growth/Capita (%),GDP,0.271,Rest of World
Oman,1947,GDP Growth/Capita (%),GDP,0.271,Rest of World
Oman,1948,GDP Growth/Capita (%),GDP,0.271,Rest of World
Oman,1949,GDP Growth/Capita (%),GDP,0.271,Rest of World
Oman,1950,GDP Growth/Capita (%),GDP,0.271,Rest of World
Oman,1951,GDP Growth/Capita (%),GDP,4.25,Rest of World
Oman,1952,GDP Growth/Capita (%),GDP,4.29,Rest of World
Oman,1953,GDP Growth/Capita (%),GDP,4.3,Rest of World
Oman,1954,GDP Growth/Capita (%),GDP,4.15,Rest of World
Oman,1955,GDP Growth/Capita (%),GDP,4.13,Rest of World
Oman,1956,GDP Growth/Capita (%),GDP,4.24,Rest of World
Oman,1957,GDP Growth/Capita (%),GDP,4.03,Rest of World
Oman,1958,GDP Growth/Capita (%),GDP,4.25,Rest of World
Oman,1959,GDP Growth/Capita (%),GDP,3.92,Rest of World
Oman,1960,GDP Growth/Capita (%),GDP,3.83,Rest of World
Oman,1961,GDP Growth/Capita (%),GDP,-1.24,Rest of World
Oman,1962,GDP Growth/Capita (%),GDP,17.4,Rest of World
Oman,1963,GDP Growth/Capita (%),GDP,1.75,Rest of World
Oman,1964,GDP Growth/Capita (%),GDP,-2.46,Rest of World
Oman,1965,GDP Growth/Capita (%),GDP,-2.06,Rest of World
Oman,1966,GDP Growth/Capita (%),GDP,2.51,Rest of World
Oman,1967,GDP Growth/Capita (%),GDP,62.0,Rest of World
Oman,1968,GDP Growth/Capita (%),GDP,76.8,Rest of World
Oman,1969,GDP Growth/Capita (%),GDP,22.3,Rest of World
Oman,1970,GDP Growth/Capita (%),GDP,0.424,Rest of World
Oman,1971,GDP Growth/Capita (%),GDP,-2.17,Rest of World
Oman,1972,GDP Growth/Capita (%),GDP,5.87,Rest of World
Oman,1973,GDP Growth/Capita (%),GDP,-16.7,Rest of World
Oman,1974,GDP Growth/Capita (%),GDP,8.01,Rest of World
Oman,1975,GDP Growth/Capita (%),GDP,20.5,Rest of World
Oman,1976,GDP Growth/Capita (%),GDP,7.74,Rest of World
Oman,1977,GDP Growth/Capita (%),GDP,-4.5,Rest of World
Oman,1978,GDP Growth/Capita (%),GDP,-6.94,Rest of World
Oman,1979,GDP Growth/Capita (%),GDP,-1.02,Rest of World
Oman,1980,GDP Growth/Capita (%),GDP,0.69,Rest of World
Oman,1981,GDP Growth/Capita (%),GDP,11.1,Rest of World
Oman,1982,GDP Growth/Capita (%),GDP,6.13,Rest of World
Oman,1983,GDP Growth/Capita (%),GDP,11.4,Rest of World
Oman,1984,GDP Growth/Capita (%),GDP,11.8,Rest of World
Oman,1985,GDP Growth/Capita (%),GDP,9.52,Rest of World
Oman,1986,GDP Growth/Capita (%),GDP,-1.57,Rest of World
Oman,1987,GDP Growth/Capita (%),GDP,4.19,Rest of World
Oman,1988,GDP Growth/Capita (%),GDP,-0.622,Rest of World
Oman,1989,GDP Growth/Capita (%),GDP,0.558,Rest of World
Oman,1990,GDP Growth/Capita (%),GDP,-3.41,Rest of World
Oman,1991,GDP Growth/Capita (%),GDP,1.96,Rest of World
Oman,1992,GDP Growth/Capita (%),GDP,4.42,Rest of World
Oman,1993,GDP Growth/Capita (%),GDP,2.18,Rest of World
Oman,1994,GDP Growth/Capita (%),GDP,0.323,Rest of World
Oman,1995,GDP Growth/Capita (%),GDP,1.27,Rest of World
Oman,1996,GDP Growth/Capita (%),GDP,-0.609,Rest of World
Oman,1997,GDP Growth/Capita (%),GDP,2.57,Rest of World
Oman,1998,GDP Growth/Capita (%),GDP,-0.794,Rest of World
Oman,1999,GDP Growth/Capita (%),GDP,-3.59,Rest of World
Oman,2000,GDP Growth/Capita (%),GDP,1.92,Rest of World
Oman,2001,GDP Growth/Capita (%),GDP,3.86,Rest of World
Oman,2002,GDP Growth/Capita (%),GDP,-0.855,Rest of World
Oman,2003,GDP Growth/Capita (%),GDP,-1.4,Rest of World
Oman,2004,GDP Growth/Capita (%),GDP,1.91,Rest of World
Oman,2005,GDP Growth/Capita (%),GDP,2.33,Rest of World
Oman,2006,GDP Growth/Capita (%),GDP,3.46,Rest of World
Oman,2007,GDP Growth/Capita (%),GDP,4.53,Rest of World
Oman,2008,GDP Growth/Capita (%),GDP,10.8,Rest of World
Oman,2009,GDP Growth/Capita (%),GDP,-0.225,Rest of World
Oman,2010,GDP Growth/Capita (%),GDP,20.9,Rest of World
Oman,2011,GDP Growth/Capita (%),GDP,-12.1,Rest of World
Oman,2012,GDP Growth/Capita (%),GDP,1.76,Rest of World
Oman,2013,GDP Growth/Capita (%),GDP,1.82,Rest of World
Oman,2014,GDP Growth/Capita (%),GDP,0.187,Rest of World
Oman,2015,GDP Growth/Capita (%),GDP,0.125,Rest of World
Oman,2016,GDP Growth/Capita (%),GDP,0.789,Rest of World
Oman,2017,GDP Growth/Capita (%),GDP,0.829,Rest of World
Oman,2018,GDP Growth/Capita (%),GDP,0.565,Rest of World
Oman,2019,GDP Growth/Capita (%),GDP,0.586,Rest of World
Pakistan,1801,GDP Growth/Capita (%),GDP,-0.026,Rest of World
Pakistan,1802,GDP Growth/Capita (%),GDP,-0.026,Rest of World
Pakistan,1803,GDP Growth/Capita (%),GDP,-0.026,Rest of World
Pakistan,1804,GDP Growth/Capita (%),GDP,-0.026,Rest of World
Pakistan,1805,GDP Growth/Capita (%),GDP,-0.026,Rest of World
Pakistan,1806,GDP Growth/Capita (%),GDP,-0.026,Rest of World
Pakistan,1807,GDP Growth/Capita (%),GDP,-0.026,Rest of World
Pakistan,1808,GDP Growth/Capita (%),GDP,-0.026,Rest of World
Pakistan,1809,GDP Growth/Capita (%),GDP,-0.026,Rest of World
Pakistan,1810,GDP Growth/Capita (%),GDP,-0.026,Rest of World
Pakistan,1811,GDP Growth/Capita (%),GDP,-0.026,Rest of World
Pakistan,1812,GDP Growth/Capita (%),GDP,-0.026,Rest of World
Pakistan,1813,GDP Growth/Capita (%),GDP,-0.026,Rest of World
Pakistan,1814,GDP Growth/Capita (%),GDP,-0.026,Rest of World
Pakistan,1815,GDP Growth/Capita (%),GDP,-0.026,Rest of World
Pakistan,1816,GDP Growth/Capita (%),GDP,-0.026,Rest of World
Pakistan,1817,GDP Growth/Capita (%),GDP,-0.026,Rest of World
Pakistan,1818,GDP Growth/Capita (%),GDP,-0.026,Rest of World
Pakistan,1819,GDP Growth/Capita (%),GDP,-0.026,Rest of World
Pakistan,1820,GDP Growth/Capita (%),GDP,-0.026,Rest of World
Pakistan,1821,GDP Growth/Capita (%),GDP,-0.00061,Rest of World
Pakistan,1822,GDP Growth/Capita (%),GDP,-0.00061,Rest of World
Pakistan,1823,GDP Growth/Capita (%),GDP,-0.00061,Rest of World
Pakistan,1824,GDP Growth/Capita (%),GDP,-0.00061,Rest of World
Pakistan,1825,GDP Growth/Capita (%),GDP,-0.00061,Rest of World
Pakistan,1826,GDP Growth/Capita (%),GDP,-0.00061,Rest of World
Pakistan,1827,GDP Growth/Capita (%),GDP,-0.00061,Rest of World
Pakistan,1828,GDP Growth/Capita (%),GDP,-0.00061,Rest of World
Pakistan,1829,GDP Growth/Capita (%),GDP,-0.00061,Rest of World
Pakistan,1830,GDP Growth/Capita (%),GDP,-0.00061,Rest of World
Pakistan,1831,GDP Growth/Capita (%),GDP,-0.00061,Rest of World
Pakistan,1832,GDP Growth/Capita (%),GDP,-0.00061,Rest of World
Pakistan,1833,GDP Growth/Capita (%),GDP,-0.00061,Rest of World
Pakistan,1834,GDP Growth/Capita (%),GDP,-0.00061,Rest of World
Pakistan,1835,GDP Growth/Capita (%),GDP,-0.00061,Rest of World
Pakistan,1836,GDP Growth/Capita (%),GDP,-0.00061,Rest of World
Pakistan,1837,GDP Growth/Capita (%),GDP,-0.00061,Rest of World
Pakistan,1838,GDP Growth/Capita (%),GDP,-0.00061,Rest of World
Pakistan,1839,GDP Growth/Capita (%),GDP,-0.00061,Rest of World
Pakistan,1840,GDP Growth/Capita (%),GDP,-0.00061,Rest of World
Pakistan,1841,GDP Growth/Capita (%),GDP,-0.00061,Rest of World
Pakistan,1842,GDP Growth/Capita (%),GDP,-0.00061,Rest of World
Pakistan,1843,GDP Growth/Capita (%),GDP,-0.00061,Rest of World
Pakistan,1844,GDP Growth/Capita (%),GDP,-0.00061,Rest of World
Pakistan,1845,GDP Growth/Capita (%),GDP,-0.00061,Rest of World
Pakistan,1846,GDP Growth/Capita (%),GDP,-0.00061,Rest of World
Pakistan,1847,GDP Growth/Capita (%),GDP,-0.00061,Rest of World
Pakistan,1848,GDP Growth/Capita (%),GDP,-0.00061,Rest of World
Pakistan,1849,GDP Growth/Capita (%),GDP,-0.00061,Rest of World
Pakistan,1850,GDP Growth/Capita (%),GDP,-0.00061,Rest of World
Pakistan,1851,GDP Growth/Capita (%),GDP,0.00124,Rest of World
Pakistan,1852,GDP Growth/Capita (%),GDP,0.00124,Rest of World
Pakistan,1853,GDP Growth/Capita (%),GDP,0.00124,Rest of World
Pakistan,1854,GDP Growth/Capita (%),GDP,0.00124,Rest of World
Pakistan,1855,GDP Growth/Capita (%),GDP,0.00124,Rest of World
Pakistan,1856,GDP Growth/Capita (%),GDP,0.00124,Rest of World
Pakistan,1857,GDP Growth/Capita (%),GDP,0.00124,Rest of World
Pakistan,1858,GDP Growth/Capita (%),GDP,0.00124,Rest of World
Pakistan,1859,GDP Growth/Capita (%),GDP,0.00124,Rest of World
Pakistan,1860,GDP Growth/Capita (%),GDP,0.00124,Rest of World
Pakistan,1861,GDP Growth/Capita (%),GDP,0.00124,Rest of World
Pakistan,1862,GDP Growth/Capita (%),GDP,0.00124,Rest of World
Pakistan,1863,GDP Growth/Capita (%),GDP,0.00124,Rest of World
Pakistan,1864,GDP Growth/Capita (%),GDP,0.00124,Rest of World
Pakistan,1865,GDP Growth/Capita (%),GDP,0.00124,Rest of World
Pakistan,1866,GDP Growth/Capita (%),GDP,0.00124,Rest of World
Pakistan,1867,GDP Growth/Capita (%),GDP,0.00124,Rest of World
Pakistan,1868,GDP Growth/Capita (%),GDP,0.00124,Rest of World
Pakistan,1869,GDP Growth/Capita (%),GDP,0.00124,Rest of World
Pakistan,1870,GDP Growth/Capita (%),GDP,0.00124,Rest of World
Pakistan,1871,GDP Growth/Capita (%),GDP,0.23,Rest of World
Pakistan,1872,GDP Growth/Capita (%),GDP,0.23,Rest of World
Pakistan,1873,GDP Growth/Capita (%),GDP,0.23,Rest of World
Pakistan,1874,GDP Growth/Capita (%),GDP,0.23,Rest of World
Pakistan,1875,GDP Growth/Capita (%),GDP,0.23,Rest of World
Pakistan,1876,GDP Growth/Capita (%),GDP,0.23,Rest of World
Pakistan,1877,GDP Growth/Capita (%),GDP,0.23,Rest of World
Pakistan,1878,GDP Growth/Capita (%),GDP,0.23,Rest of World
Pakistan,1879,GDP Growth/Capita (%),GDP,0.23,Rest of World
Pakistan,1880,GDP Growth/Capita (%),GDP,0.23,Rest of World
Pakistan,1881,GDP Growth/Capita (%),GDP,0.23,Rest of World
Pakistan,1882,GDP Growth/Capita (%),GDP,0.23,Rest of World
Pakistan,1883,GDP Growth/Capita (%),GDP,0.23,Rest of World
Pakistan,1884,GDP Growth/Capita (%),GDP,0.23,Rest of World
Pakistan,1885,GDP Growth/Capita (%),GDP,2.94,Rest of World
Pakistan,1886,GDP Growth/Capita (%),GDP,-3.34,Rest of World
Pakistan,1887,GDP Growth/Capita (%),GDP,4.37,Rest of World
Pakistan,1888,GDP Growth/Capita (%),GDP,0.731,Rest of World
Pakistan,1889,GDP Growth/Capita (%),GDP,-2.9,Rest of World
Pakistan,1890,GDP Growth/Capita (%),GDP,4.46,Rest of World
Pakistan,1891,GDP Growth/Capita (%),GDP,-9.36,Rest of World
Pakistan,1892,GDP Growth/Capita (%),GDP,7.84,Rest of World
Pakistan,1893,GDP Growth/Capita (%),GDP,2.35,Rest of World
Pakistan,1894,GDP Growth/Capita (%),GDP,1.36,Rest of World
Pakistan,1895,GDP Growth/Capita (%),GDP,-2.63,Rest of World
Pakistan,1896,GDP Growth/Capita (%),GDP,-7.53,Rest of World
Pakistan,1897,GDP Growth/Capita (%),GDP,18.1,Rest of World
Pakistan,1898,GDP Growth/Capita (%),GDP,0.0308,Rest of World
Pakistan,1899,GDP Growth/Capita (%),GDP,-7.95,Rest of World
Pakistan,1900,GDP Growth/Capita (%),GDP,3.33,Rest of World
Pakistan,1901,GDP Growth/Capita (%),GDP,1.44,Rest of World
Pakistan,1902,GDP Growth/Capita (%),GDP,7.69,Rest of World
Pakistan,1903,GDP Growth/Capita (%),GDP,0.804,Rest of World
Pakistan,1904,GDP Growth/Capita (%),GDP,-0.14,Rest of World
Pakistan,1905,GDP Growth/Capita (%),GDP,-2.41,Rest of World
Pakistan,1906,GDP Growth/Capita (%),GDP,2.23,Rest of World
Pakistan,1907,GDP Growth/Capita (%),GDP,-6.62,Rest of World
Pakistan,1908,GDP Growth/Capita (%),GDP,0.821,Rest of World
Pakistan,1909,GDP Growth/Capita (%),GDP,13.1,Rest of World
Pakistan,1910,GDP Growth/Capita (%),GDP,-0.436,Rest of World
Pakistan,1911,GDP Growth/Capita (%),GDP,-0.844,Rest of World
Pakistan,1912,GDP Growth/Capita (%),GDP,-0.294,Rest of World
Pakistan,1913,GDP Growth/Capita (%),GDP,-2.35,Rest of World
Pakistan,1914,GDP Growth/Capita (%),GDP,5.36,Rest of World
Pakistan,1915,GDP Growth/Capita (%),GDP,-2.52,Rest of World
Pakistan,1916,GDP Growth/Capita (%),GDP,2.82,Rest of World
Pakistan,1917,GDP Growth/Capita (%),GDP,-1.9,Rest of World
Pakistan,1918,GDP Growth/Capita (%),GDP,-12.9,Rest of World
Pakistan,1919,GDP Growth/Capita (%),GDP,13.7,Rest of World
Pakistan,1920,GDP Growth/Capita (%),GDP,-8.01,Rest of World
Pakistan,1921,GDP Growth/Capita (%),GDP,7.0,Rest of World
Pakistan,1922,GDP Growth/Capita (%),GDP,3.18,Rest of World
Pakistan,1923,GDP Growth/Capita (%),GDP,-4.24,Rest of World
Pakistan,1924,GDP Growth/Capita (%),GDP,3.84,Rest of World
Pakistan,1925,GDP Growth/Capita (%),GDP,0.171,Rest of World
Pakistan,1926,GDP Growth/Capita (%),GDP,2.1,Rest of World
Pakistan,1927,GDP Growth/Capita (%),GDP,-0.974,Rest of World
Pakistan,1928,GDP Growth/Capita (%),GDP,-0.00459,Rest of World
Pakistan,1929,GDP Growth/Capita (%),GDP,3.09,Rest of World
Pakistan,1930,GDP Growth/Capita (%),GDP,-0.291,Rest of World
Pakistan,1931,GDP Growth/Capita (%),GDP,-2.0,Rest of World
Pakistan,1932,GDP Growth/Capita (%),GDP,-0.282,Rest of World
Pakistan,1933,GDP Growth/Capita (%),GDP,-1.31,Rest of World
Pakistan,1934,GDP Growth/Capita (%),GDP,-0.462,Rest of World
Pakistan,1935,GDP Growth/Capita (%),GDP,-2.32,Rest of World
Pakistan,1936,GDP Growth/Capita (%),GDP,2.44,Rest of World
Pakistan,1937,GDP Growth/Capita (%),GDP,-3.0,Rest of World
Pakistan,1938,GDP Growth/Capita (%),GDP,-1.14,Rest of World
Pakistan,1939,GDP Growth/Capita (%),GDP,0.787,Rest of World
Pakistan,1940,GDP Growth/Capita (%),GDP,1.88,Rest of World
Pakistan,1941,GDP Growth/Capita (%),GDP,0.637,Rest of World
Pakistan,1942,GDP Growth/Capita (%),GDP,-1.62,Rest of World
Pakistan,1943,GDP Growth/Capita (%),GDP,2.75,Rest of World
Pakistan,1944,GDP Growth/Capita (%),GDP,-2.2,Rest of World
Pakistan,1945,GDP Growth/Capita (%),GDP,-2.76,Rest of World
Pakistan,1946,GDP Growth/Capita (%),GDP,-6.36,Rest of World
Pakistan,1947,GDP Growth/Capita (%),GDP,-0.677,Rest of World
Pakistan,1948,GDP Growth/Capita (%),GDP,-0.103,Rest of World
Pakistan,1949,GDP Growth/Capita (%),GDP,1.2,Rest of World
Pakistan,1950,GDP Growth/Capita (%),GDP,-4.7,Rest of World
Pakistan,1951,GDP Growth/Capita (%),GDP,-5.52,Rest of World
Pakistan,1952,GDP Growth/Capita (%),GDP,-1.97,Rest of World
Pakistan,1953,GDP Growth/Capita (%),GDP,7.0,Rest of World
Pakistan,1954,GDP Growth/Capita (%),GDP,-0.131,Rest of World
Pakistan,1955,GDP Growth/Capita (%),GDP,-0.145,Rest of World
Pakistan,1956,GDP Growth/Capita (%),GDP,0.453,Rest of World
Pakistan,1957,GDP Growth/Capita (%),GDP,1.81,Rest of World
Pakistan,1958,GDP Growth/Capita (%),GDP,-1.12,Rest of World
Pakistan,1959,GDP Growth/Capita (%),GDP,-1.46,Rest of World
Pakistan,1960,GDP Growth/Capita (%),GDP,2.24,Rest of World
Pakistan,1961,GDP Growth/Capita (%),GDP,3.34,Rest of World
Pakistan,1962,GDP Growth/Capita (%),GDP,4.46,Rest of World
Pakistan,1963,GDP Growth/Capita (%),GDP,3.5,Rest of World
Pakistan,1964,GDP Growth/Capita (%),GDP,4.74,Rest of World
Pakistan,1965,GDP Growth/Capita (%),GDP,1.72,Rest of World
Pakistan,1966,GDP Growth/Capita (%),GDP,5.31,Rest of World
Pakistan,1967,GDP Growth/Capita (%),GDP,1.02,Rest of World
Pakistan,1968,GDP Growth/Capita (%),GDP,4.17,Rest of World
Pakistan,1969,GDP Growth/Capita (%),GDP,3.67,Rest of World
Pakistan,1970,GDP Growth/Capita (%),GDP,7.46,Rest of World
Pakistan,1971,GDP Growth/Capita (%),GDP,-2.17,Rest of World
Pakistan,1972,GDP Growth/Capita (%),GDP,-1.87,Rest of World
Pakistan,1973,GDP Growth/Capita (%),GDP,4.41,Rest of World
Pakistan,1974,GDP Growth/Capita (%),GDP,0.87,Rest of World
Pakistan,1975,GDP Growth/Capita (%),GDP,1.63,Rest of World
Pakistan,1976,GDP Growth/Capita (%),GDP,2.88,Rest of World
Pakistan,1977,GDP Growth/Capita (%),GDP,1.71,Rest of World
Pakistan,1978,GDP Growth/Capita (%),GDP,5.51,Rest of World
Pakistan,1979,GDP Growth/Capita (%),GDP,0.75,Rest of World
Pakistan,1980,GDP Growth/Capita (%),GDP,6.73,Rest of World
Pakistan,1981,GDP Growth/Capita (%),GDP,4.03,Rest of World
Pakistan,1982,GDP Growth/Capita (%),GDP,4.0,Rest of World
Pakistan,1983,GDP Growth/Capita (%),GDP,3.74,Rest of World
Pakistan,1984,GDP Growth/Capita (%),GDP,1.45,Rest of World
Pakistan,1985,GDP Growth/Capita (%),GDP,5.89,Rest of World
Pakistan,1986,GDP Growth/Capita (%),GDP,3.23,Rest of World
Pakistan,1987,GDP Growth/Capita (%),GDP,2.66,Rest of World
Pakistan,1988,GDP Growth/Capita (%),GDP,3.29,Rest of World
Pakistan,1989,GDP Growth/Capita (%),GDP,1.87,Rest of World
Pakistan,1990,GDP Growth/Capita (%),GDP,1.8,Rest of World
Pakistan,1991,GDP Growth/Capita (%),GDP,2.7,Rest of World
Pakistan,1992,GDP Growth/Capita (%),GDP,5.15,Rest of World
Pakistan,1993,GDP Growth/Capita (%),GDP,-0.254,Rest of World
Pakistan,1994,GDP Growth/Capita (%),GDP,1.25,Rest of World
Pakistan,1995,GDP Growth/Capita (%),GDP,2.35,Rest of World
Pakistan,1996,GDP Growth/Capita (%),GDP,2.1,Rest of World
Pakistan,1997,GDP Growth/Capita (%),GDP,-1.53,Rest of World
Pakistan,1998,GDP Growth/Capita (%),GDP,0.0103,Rest of World
Pakistan,1999,GDP Growth/Capita (%),GDP,1.15,Rest of World
Pakistan,2000,GDP Growth/Capita (%),GDP,0.646,Rest of World
Pakistan,2001,GDP Growth/Capita (%),GDP,-0.845,Rest of World
Pakistan,2002,GDP Growth/Capita (%),GDP,1.15,Rest of World
Pakistan,2003,GDP Growth/Capita (%),GDP,2.87,Rest of World
Pakistan,2004,GDP Growth/Capita (%),GDP,5.44,Rest of World
Pakistan,2005,GDP Growth/Capita (%),GDP,5.56,Rest of World
Pakistan,2006,GDP Growth/Capita (%),GDP,3.88,Rest of World
Pakistan,2007,GDP Growth/Capita (%),GDP,4.92,Rest of World
Pakistan,2008,GDP Growth/Capita (%),GDP,1.88,Rest of World
Pakistan,2009,GDP Growth/Capita (%),GDP,-2.64,Rest of World
Pakistan,2010,GDP Growth/Capita (%),GDP,0.935,Rest of World
Pakistan,2011,GDP Growth/Capita (%),GDP,0.933,Rest of World
Pakistan,2012,GDP Growth/Capita (%),GDP,2.26,Rest of World
Pakistan,2013,GDP Growth/Capita (%),GDP,1.53,Rest of World
Pakistan,2014,GDP Growth/Capita (%),GDP,1.05,Rest of World
Pakistan,2015,GDP Growth/Capita (%),GDP,1.67,Rest of World
Pakistan,2016,GDP Growth/Capita (%),GDP,1.91,Rest of World
Pakistan,2017,GDP Growth/Capita (%),GDP,2.71,Rest of World
Pakistan,2018,GDP Growth/Capita (%),GDP,3.06,Rest of World
Pakistan,2019,GDP Growth/Capita (%),GDP,3.08,Rest of World
Palau,1821,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1822,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1823,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1824,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1825,GDP Growth/Capita (%),GDP,0.325,Rest of World
